82b2d385a7f1e320a38f2eaacde9e5ca8e5412bc,ac87923307a7e2d6044e99bf03a8b7757b81770f
9944799d3f704dce82c204387fbd1b37aa19b2bd,461b580cf82c716e6df26dcfc94a885a712667fd
bee3ecca660f884f3af727affae3ab1ceae2c401,3cff75c818cb8a2854a05461d6543f82c88d45da
64682797a94b2dbe843c819f570a06ecf9c3f3bb,352a087cac50f111598b6133789a948d8152f8f6
5d4eac983de281fcf7b03d78453e5f131204b946,31bb40368aa83b8eaf33efc69fd2951c5786ff5f
ef778721be24b8b47f709604d957f5635f358b02,0e0ffaedc9f5c5caee7618d49c7a33b42d8c3a7b
